sample_index,timestamp_sec,raw,voltage_v
119864,7.4915,-29857,0.0
119865,7.4915625,-29856,0.0
119866,7.491625,-29857,0.0
119867,7.4916875,-29864,0.0
119868,7.49175,-29866,0.0
119869,7.4918125,-29860,0.0
119870,7.491875,-29859,0.0
119871,7.4919375,-29865,0.0
119872,7.492,-29866,0.0
119873,7.4920625,-29865,0.0
119874,7.492125,-29864,0.0
119875,7.4921875,-29862,0.0
119876,7.49225,-29864,0.0
119877,7.4923125,-29867,0.0
119878,7.492375,-29864,0.0
119879,7.4924375,-29864,0.0
119880,7.4925,-29862,0.0
119881,7.4925625,-29864,0.0
119882,7.492625,-29864,0.0
119883,7.4926875,-29862,0.0
119884,7.49275,-29859,0.0
119885,7.4928125,-29862,0.0
119886,7.492875,-29865,0.0
119887,7.4929375,-29866,0.0
119888,7.493,-29865,0.0
119889,7.4930625,-29856,0.0
119890,7.493125,-29861,0.0
119891,7.4931875,-29861,0.0
119892,7.49325,-29858,0.0
119893,7.4933125,-29860,0.0
119894,7.493375,-29861,0.0
119895,7.4934375,-29862,0.0
119896,7.4935,-29861,0.0
119897,7.4935625,-29862,0.0
119898,7.493625,-29863,0.0
119899,7.4936875,-29864,0.0
119900,7.49375,-29864,0.0
119901,7.4938125,-29868,0.0
119902,7.493875,-29862,0.0
119903,7.4939375,-29861,0.0
119904,7.494,-29860,0.0
119905,7.4940625,-29864,0.0
119906,7.494125,-29865,0.0
119907,7.4941875,-29868,0.0
119908,7.49425,-29865,0.0
119909,7.4943125,-29868,0.0
119910,7.494375,-29867,0.0
119911,7.4944375,-29864,0.0
119912,7.4945,-29861,0.0
119913,7.4945625,-29863,0.0
119914,7.494625,-29864,0.0
119915,7.4946875,-29861,0.0
119916,7.49475,-29860,0.0
119917,7.4948125,-29864,0.0
119918,7.494875,-29863,0.0
119919,7.4949375,-29858,0.0
119920,7.495,-29859,0.0
119921,7.4950625,-29860,0.0
119922,7.495125,-29864,0.0
119923,7.4951875,-29865,0.0
119924,7.49525,-29861,0.0
119925,7.4953125,-29859,0.0
119926,7.495375,-29861,0.0
119927,7.4954375,-29858,0.0
119928,7.4955,-29855,0.0
119929,7.4955625,-29856,0.0
119930,7.495625,-29863,0.0
119931,7.4956875,-29862,0.0
119932,7.49575,-29866,0.0
119933,7.4958125,-29861,0.0
119934,7.495875,-29857,0.0
119935,7.4959375,-29864,0.0
119936,7.496,-29861,0.0
119937,7.4960625,-29861,0.0
119938,7.496125,-29860,0.0
119939,7.4961875,-29861,0.0
119940,7.49625,-29860,0.0
119941,7.4963125,-29866,0.0
119942,7.496375,-29865,0.0
119943,7.4964375,-29862,0.0
119944,7.4965,-29857,0.0
119945,7.4965625,-29863,0.0
119946,7.496625,-29865,0.0
119947,7.4966875,-29870,0.0
119948,7.49675,-29865,0.0
119949,7.4968125,-29863,0.0
119950,7.496875,-29866,0.0
119951,7.4969375,-29867,0.0
119952,7.497,-29871,0.0
119953,7.4970625,-29870,0.0
119954,7.497125,-29868,0.0
119955,7.4971875,-29874,0.0
119956,7.49725,-29870,0.0
119957,7.4973125,-29871,0.0
119958,7.497375,-29877,0.0
119959,7.4974375,-29873,0.0
119960,7.4975,-29867,0.0
119961,7.4975625,-29867,0.0
119962,7.497625,-29865,0.0
119963,7.4976875,-29859,0.0
119964,7.49775,-29863,0.0
119965,7.4978125,-29868,0.0
119966,7.497875,-29870,0.0
119967,7.4979375,-29870,0.0
119968,7.498,-29864,0.0
119969,7.4980625,-29862,0.0
119970,7.498125,-29868,0.0
119971,7.4981875,-29868,0.0
119972,7.49825,-29866,0.0
119973,7.4983125,-29863,0.0
119974,7.498375,-29864,0.0
119975,7.4984375,-29862,0.0
119976,7.4985,-29863,0.0
119977,7.4985625,-29865,0.0
119978,7.498625,-29859,0.0
119979,7.4986875,-29857,0.0
119980,7.49875,-29861,0.0
119981,7.4988125,-29867,0.0
119982,7.498875,-29866,0.0
119983,7.4989375,-29870,0.0
119984,7.499,-29868,0.0
119985,7.4990625,-29865,0.0
119986,7.499125,-29866,0.0
119987,7.4991875,-29865,0.0
119988,7.49925,-29863,0.0
119989,7.4993125,-29865,0.0
119990,7.499375,-29864,0.0
119991,7.4994375,-29867,0.0
119992,7.4995,-29867,0.0
119993,7.4995625,-29867,0.0
119994,7.499625,-29863,0.0
119995,7.4996875,-29867,0.0
119996,7.49975,-29868,0.0
119997,7.4998125,-29865,0.0
119998,7.499875,-29865,0.0
119999,7.4999375,-29864,0.0
120000,7.5,-29865,0.0
120001,7.5000625,-29864,0.0
120002,7.500125,-29868,0.0
120003,7.5001875,-29872,0.0
120004,7.50025,-29872,0.0
120005,7.5003125,-29868,0.0
120006,7.500375,-29866,0.0
120007,7.5004375,-29862,0.0
120008,7.5005,-29868,0.0
120009,7.5005625,-29870,0.0
120010,7.500625,-29863,0.0
120011,7.5006875,-29857,0.0
120012,7.50075,-29853,0.0
120013,7.5008125,-29858,0.0
120014,7.500875,-29859,0.0
120015,7.5009375,-29867,0.0
120016,7.501,-29867,0.0
120017,7.5010625,-29863,0.0
120018,7.501125,-29866,0.0
120019,7.5011875,-29868,0.0
120020,7.50125,-29870,0.0
120021,7.5013125,-29860,0.0
120022,7.501375,-29855,0.0
120023,7.5014375,-29858,0.0
120024,7.5015,-29855,0.0
120025,7.5015625,-29856,0.0
120026,7.501625,-29849,0.0
120027,7.5016875,-29854,0.0
120028,7.50175,-29859,0.0
120029,7.5018125,-29858,0.0
120030,7.501875,-29858,0.0
120031,7.5019375,-29861,0.0
120032,7.502,-29856,0.0
120033,7.5020625,-29855,0.0
120034,7.502125,-29857,0.0
120035,7.5021875,-29861,0.0
120036,7.50225,-29863,0.0
120037,7.5023125,-29859,0.0
120038,7.502375,-29856,0.0
120039,7.5024375,-29861,0.0
120040,7.5025,-29862,0.0
120041,7.5025625,-29856,0.0
120042,7.502625,-29858,0.0
120043,7.5026875,-29861,0.0
120044,7.50275,-29857,0.0
120045,7.5028125,-29860,0.0
120046,7.502875,-29856,0.0
120047,7.5029375,-29848,0.0
120048,7.503,-29852,0.0
120049,7.5030625,-29856,0.0
120050,7.503125,-29860,0.0
120051,7.5031875,-29862,0.0
120052,7.50325,-29861,0.0
120053,7.5033125,-29859,0.0
120054,7.503375,-29857,0.0
120055,7.5034375,-29858,0.0
120056,7.5035,-29860,0.0
120057,7.5035625,-29858,0.0
120058,7.503625,-29846,0.0
120059,7.5036875,-29851,0.0
120060,7.50375,-29853,0.0
120061,7.5038125,-29852,0.0
120062,7.503875,-29852,0.0
120063,7.5039375,-29857,0.0
120064,7.504,-29855,0.0
120065,7.5040625,-29849,0.0
120066,7.504125,-29852,0.0
120067,7.5041875,-29853,0.0
120068,7.50425,-29852,0.0
120069,7.5043125,-29853,0.0
120070,7.504375,-29850,0.0
120071,7.5044375,-29852,0.0
120072,7.5045,-29851,0.0
120073,7.5045625,-29850,0.0
120074,7.504625,-29847,0.0
120075,7.5046875,-29851,0.0
120076,7.50475,-29851,0.0
120077,7.5048125,-29848,0.0
120078,7.504875,-29847,0.0
120079,7.5049375,-29849,0.0
120080,7.505,-29854,0.0
120081,7.5050625,-29855,0.0
120082,7.505125,-29859,0.0
120083,7.5051875,-29856,0.0
120084,7.50525,-29857,0.0
120085,7.5053125,-29852,0.0
120086,7.505375,-29853,0.0
120087,7.5054375,-29854,0.0
120088,7.5055,-29859,0.0
120089,7.5055625,-29855,0.0
120090,7.505625,-29854,0.0
120091,7.5056875,-29856,0.0
120092,7.50575,-29858,0.0
120093,7.5058125,-29855,0.0
120094,7.505875,-29852,0.0
120095,7.5059375,-29850,0.0
120096,7.506,-29855,0.0
120097,7.5060625,-29850,0.0
120098,7.506125,-29852,0.0
120099,7.5061875,-29855,0.0
120100,7.50625,-29852,0.0
120101,7.5063125,-29851,0.0
120102,7.506375,-29848,0.0
120103,7.5064375,-29853,0.0
120104,7.5065,-29853,0.0
120105,7.5065625,-29860,0.0
120106,7.506625,-29854,0.0
120107,7.5066875,-29852,0.0
120108,7.50675,-29858,0.0
120109,7.5068125,-29856,0.0
120110,7.506875,-29858,0.0
120111,7.5069375,-29857,0.0
120112,7.507,-29854,0.0
120113,7.5070625,-29856,0.0
120114,7.507125,-29861,0.0
120115,7.5071875,-29861,0.0
120116,7.50725,-29855,0.0
120117,7.5073125,-29861,0.0
120118,7.507375,-29857,0.0
120119,7.5074375,-29864,0.0
120120,7.5075,-29860,0.0
120121,7.5075625,-29864,0.0
120122,7.507625,-29862,0.0
120123,7.5076875,-29861,0.0
120124,7.50775,-29867,0.0
120125,7.5078125,-29866,0.0
120126,7.507875,-29863,0.0
120127,7.5079375,-29861,0.0
120128,7.508,-29861,0.0
120129,7.5080625,-29861,0.0
120130,7.508125,-29864,0.0
120131,7.5081875,-29866,0.0
120132,7.50825,-29865,0.0
120133,7.5083125,-29860,0.0
120134,7.508375,-29858,0.0
120135,7.5084375,-29863,0.0
120136,7.5085,-29859,0.0
120137,7.5085625,-29860,0.0
120138,7.508625,-29862,0.0
120139,7.5086875,-29865,0.0
120140,7.50875,-29863,0.0
120141,7.5088125,-29861,0.0
120142,7.508875,-29867,0.0
120143,7.5089375,-29868,0.0
120144,7.509,-29865,0.0
120145,7.5090625,-29864,0.0
120146,7.509125,-29865,0.0
120147,7.5091875,-29868,0.0
120148,7.50925,-29868,0.0
120149,7.5093125,-29868,0.0
120150,7.509375,-29866,0.0
120151,7.5094375,-29866,0.0
120152,7.5095,-29868,0.0
120153,7.5095625,-29867,0.0
120154,7.509625,-29868,0.0
120155,7.5096875,-29867,0.0
120156,7.50975,-29869,0.0
120157,7.5098125,-29870,0.0
120158,7.509875,-29866,0.0
120159,7.5099375,-29861,0.0
120160,7.51,-29864,0.0
120161,7.5100625,-29863,0.0
120162,7.510125,-29862,0.0
120163,7.5101875,-29864,0.0
120164,7.51025,-29866,0.0
120165,7.5103125,-29866,0.0
120166,7.510375,-29862,0.0
120167,7.5104375,-29869,0.0
120168,7.5105,-29871,0.0
120169,7.5105625,-29867,0.0
120170,7.510625,-29867,0.0
120171,7.5106875,-29866,0.0
120172,7.51075,-29871,0.0
120173,7.5108125,-29864,0.0
120174,7.510875,-29861,0.0
120175,7.5109375,-29870,0.0
120176,7.511,-29872,0.0
120177,7.5110625,-29874,0.0
120178,7.511125,-29876,0.0
120179,7.5111875,-29868,0.0
120180,7.51125,-29864,0.0
120181,7.5113125,-29859,0.0
120182,7.511375,-29855,0.0
120183,7.5114375,-29862,0.0
120184,7.5115,-29866,0.0
120185,7.5115625,-29867,0.0
120186,7.511625,-29861,0.0
120187,7.5116875,-29862,0.0
120188,7.51175,-29865,0.0
120189,7.5118125,-29865,0.0
120190,7.511875,-29869,0.0
120191,7.5119375,-29871,0.0
120192,7.512,-29865,0.0
120193,7.5120625,-29863,0.0
120194,7.512125,-29861,0.0
120195,7.5121875,-29864,0.0
120196,7.51225,-29869,0.0
120197,7.5123125,-29874,0.0
120198,7.512375,-29872,0.0
120199,7.5124375,-29871,0.0
120200,7.5125,-29871,0.0
120201,7.5125625,-29868,0.0
120202,7.512625,-29874,0.0
120203,7.5126875,-29877,0.0
120204,7.51275,-29873,0.0
120205,7.5128125,-29872,0.0
120206,7.512875,-29873,0.0
120207,7.5129375,-29869,0.0
120208,7.513,-29873,0.0
120209,7.5130625,-29874,0.0
120210,7.513125,-29869,0.0
120211,7.5131875,-29866,0.0
120212,7.51325,-29871,0.0
120213,7.5133125,-29868,0.0
120214,7.513375,-29866,0.0
120215,7.5134375,-29864,0.0
120216,7.5135,-29869,0.0
120217,7.5135625,-29867,0.0
120218,7.513625,-29863,0.0
120219,7.5136875,-29866,0.0
120220,7.51375,-29862,0.0
120221,7.5138125,-29862,0.0
120222,7.513875,-29867,0.0
120223,7.5139375,-29864,0.0
120224,7.514,-29865,0.0
120225,7.5140625,-29868,0.0
120226,7.514125,-29868,0.0
120227,7.5141875,-29867,0.0
120228,7.51425,-29867,0.0
120229,7.5143125,-29870,0.0
120230,7.514375,-29868,0.0
120231,7.5144375,-29861,0.0
120232,7.5145,-29857,0.0
120233,7.5145625,-29861,0.0
120234,7.514625,-29866,0.0
120235,7.5146875,-29866,0.0
120236,7.51475,-29862,0.0
120237,7.5148125,-29863,0.0
120238,7.514875,-29863,0.0
120239,7.5149375,-29855,0.0
120240,7.515,-29859,0.0
120241,7.5150625,-29858,0.0
120242,7.515125,-29858,0.0
120243,7.5151875,-29857,0.0
120244,7.51525,-29853,0.0
120245,7.5153125,-29857,0.0
120246,7.515375,-29860,0.0
120247,7.5154375,-29854,0.0
120248,7.5155,-29855,0.0
120249,7.5155625,-29854,0.0
120250,7.515625,-29854,0.0
120251,7.5156875,-29854,0.0
120252,7.51575,-29854,0.0
120253,7.5158125,-29846,0.0
120254,7.515875,-29852,0.0
120255,7.5159375,-29847,0.0
120256,7.516,-29845,0.0
120257,7.5160625,-29845,0.0
120258,7.516125,-29850,0.0
120259,7.5161875,-29851,0.0
120260,7.51625,-29855,0.0
120261,7.5163125,-29853,0.0
120262,7.516375,-29851,0.0
120263,7.5164375,-29852,0.0
120264,7.5165,-29852,0.0
120265,7.5165625,-29856,0.0
120266,7.516625,-29853,0.0
120267,7.5166875,-29853,0.0
120268,7.51675,-29857,0.0
120269,7.5168125,-29859,0.0
120270,7.516875,-29856,0.0
120271,7.5169375,-29861,0.0
120272,7.517,-29858,0.0
120273,7.5170625,-29858,0.0
120274,7.517125,-29854,0.0
120275,7.5171875,-29856,0.0
120276,7.51725,-29861,0.0
120277,7.5173125,-29852,0.0
120278,7.517375,-29851,0.0
120279,7.5174375,-29855,0.0
120280,7.5175,-29853,0.0
120281,7.5175625,-29856,0.0
120282,7.517625,-29861,0.0
120283,7.5176875,-29862,0.0
120284,7.51775,-29862,0.0
120285,7.5178125,-29860,0.0
120286,7.517875,-29856,0.0
120287,7.5179375,-29856,0.0
120288,7.518,-29854,0.0
120289,7.5180625,-29846,0.0
120290,7.518125,-29851,0.0
120291,7.5181875,-29851,0.0
120292,7.51825,-29850,0.0
120293,7.5183125,-29855,0.0
120294,7.518375,-29857,0.0
120295,7.5184375,-29855,0.0
120296,7.5185,-29853,0.0
120297,7.5185625,-29851,0.0
120298,7.518625,-29850,0.0
120299,7.5186875,-29852,0.0
120300,7.51875,-29854,0.0
120301,7.5188125,-29857,0.0
120302,7.518875,-29854,0.0
120303,7.5189375,-29853,0.0
120304,7.519,-29860,0.0
120305,7.5190625,-29857,0.0
120306,7.519125,-29858,0.0
120307,7.5191875,-29859,0.0
120308,7.51925,-29856,0.0
120309,7.5193125,-29847,0.0
120310,7.519375,-29848,0.0
120311,7.5194375,-29853,0.0
120312,7.5195,-29854,0.0
120313,7.5195625,-29855,0.0
120314,7.519625,-29853,0.0
120315,7.5196875,-29853,0.0
120316,7.51975,-29859,0.0
120317,7.5198125,-29855,0.0
120318,7.519875,-29853,0.0
120319,7.5199375,-29850,0.0
120320,7.52,-29855,0.0
120321,7.5200625,-29859,0.0
120322,7.520125,-29858,0.0
120323,7.5201875,-29853,0.0
120324,7.52025,-29850,0.0
120325,7.5203125,-29852,0.0
120326,7.520375,-29848,0.0
120327,7.5204375,-29854,0.0
120328,7.5205,-29860,0.0
120329,7.5205625,-29856,0.0
120330,7.520625,-29853,0.0
120331,7.5206875,-29851,0.0
120332,7.52075,-29853,0.0
120333,7.5208125,-29849,0.0
120334,7.520875,-29858,0.0
120335,7.5209375,-29860,0.0
120336,7.521,-29857,0.0
120337,7.5210625,-29857,0.0
120338,7.521125,-29854,0.0
120339,7.5211875,-29853,0.0
120340,7.52125,-29854,0.0
120341,7.5213125,-29851,0.0
120342,7.521375,-29850,0.0
120343,7.5214375,-29850,0.0
120344,7.5215,-29853,0.0
120345,7.5215625,-29855,0.0
120346,7.521625,-29855,0.0
120347,7.5216875,-29858,0.0
120348,7.52175,-29855,0.0
120349,7.5218125,-29854,0.0
120350,7.521875,-29855,0.0
120351,7.5219375,-29855,0.0
120352,7.522,-29857,0.0
120353,7.5220625,-29857,0.0
120354,7.522125,-29855,0.0
120355,7.5221875,-29853,0.0
120356,7.52225,-29851,0.0
120357,7.5223125,-29845,0.0
120358,7.522375,-29847,0.0
120359,7.5224375,-29849,0.0
120360,7.5225,-29858,0.0
120361,7.5225625,-29852,0.0
120362,7.522625,-29852,0.0
120363,7.5226875,-29854,0.0
120364,7.52275,-29852,0.0
120365,7.5228125,-29857,0.0
120366,7.522875,-29850,0.0
120367,7.5229375,-29851,0.0
120368,7.523,-29850,0.0
120369,7.5230625,-29851,0.0
120370,7.523125,-29849,0.0
120371,7.5231875,-29850,0.0
120372,7.52325,-29852,0.0
120373,7.5233125,-29856,0.0
120374,7.523375,-29852,0.0
120375,7.5234375,-29846,0.0
120376,7.5235,-29846,0.0
120377,7.5235625,-29847,0.0
120378,7.523625,-29847,0.0
120379,7.5236875,-29850,0.0
120380,7.52375,-29848,0.0
120381,7.5238125,-29850,0.0
120382,7.523875,-29852,0.0
120383,7.5239375,-29854,0.0
120384,7.524,-29855,0.0
120385,7.5240625,-29850,0.0
120386,7.524125,-29855,0.0
120387,7.5241875,-29852,0.0
120388,7.52425,-29852,0.0
120389,7.5243125,-29858,0.0
120390,7.524375,-29857,0.0
120391,7.5244375,-29857,0.0
120392,7.5245,-29854,0.0
120393,7.5245625,-29861,0.0
120394,7.524625,-29854,0.0
120395,7.5246875,-29850,0.0
120396,7.52475,-29854,0.0
120397,7.5248125,-29855,0.0
120398,7.524875,-29855,0.0
120399,7.5249375,-29858,0.0
120400,7.525,-29856,0.0
120401,7.5250625,-29856,0.0
120402,7.525125,-29853,0.0
120403,7.5251875,-29856,0.0
120404,7.52525,-29862,0.0
120405,7.5253125,-29855,0.0
120406,7.525375,-29858,0.0
120407,7.5254375,-29855,0.0
120408,7.5255,-29856,0.0
120409,7.5255625,-29851,0.0
120410,7.525625,-29853,0.0
120411,7.5256875,-29856,0.0
120412,7.52575,-29857,0.0
120413,7.5258125,-29855,0.0
120414,7.525875,-29857,0.0
120415,7.5259375,-29859,0.0
120416,7.526,-29859,0.0
120417,7.5260625,-29854,0.0
120418,7.526125,-29860,0.0
120419,7.5261875,-29863,0.0
120420,7.52625,-29866,0.0
120421,7.5263125,-29865,0.0
120422,7.526375,-29867,0.0
120423,7.5264375,-29863,0.0
120424,7.5265,-29860,0.0
120425,7.5265625,-29858,0.0
120426,7.526625,-29861,0.0
120427,7.5266875,-29862,0.0
120428,7.52675,-29856,0.0
120429,7.5268125,-29859,0.0
120430,7.526875,-29868,0.0
120431,7.5269375,-29872,0.0
120432,7.527,-29872,0.0
120433,7.5270625,-29863,0.0
120434,7.527125,-29862,0.0
120435,7.5271875,-29864,0.0
120436,7.52725,-29863,0.0
120437,7.5273125,-29866,0.0
120438,7.527375,-29866,0.0
120439,7.5274375,-29858,0.0
120440,7.5275,-29857,0.0
120441,7.5275625,-29858,0.0
120442,7.527625,-29862,0.0
120443,7.5276875,-29860,0.0
120444,7.52775,-29860,0.0
120445,7.5278125,-29860,0.0
120446,7.527875,-29857,0.0
120447,7.5279375,-29859,0.0
120448,7.528,-29857,0.0
120449,7.5280625,-29859,0.0
120450,7.528125,-29856,0.0
120451,7.5281875,-29856,0.0
120452,7.52825,-29867,0.0
120453,7.5283125,-29863,0.0
120454,7.528375,-29865,0.0
120455,7.5284375,-29862,0.0
120456,7.5285,-29863,0.0
120457,7.5285625,-29862,0.0
120458,7.528625,-29857,0.0
120459,7.5286875,-29858,0.0
120460,7.52875,-29862,0.0
120461,7.5288125,-29858,0.0
120462,7.528875,-29853,0.0
120463,7.5289375,-29855,0.0
120464,7.529,-29852,0.0
120465,7.5290625,-29853,0.0
120466,7.529125,-29856,0.0
120467,7.5291875,-29854,0.0
120468,7.52925,-29854,0.0
120469,7.5293125,-29855,0.0
120470,7.529375,-29855,0.0
120471,7.5294375,-29852,0.0
120472,7.5295,-29849,0.0
120473,7.5295625,-29851,0.0
120474,7.529625,-29851,0.0
120475,7.5296875,-29852,0.0
120476,7.52975,-29853,0.0
120477,7.5298125,-29851,0.0
120478,7.529875,-29858,0.0
120479,7.5299375,-29860,0.0
120480,7.53,-29853,0.0
120481,7.5300625,-29848,0.0
120482,7.530125,-29855,0.0
120483,7.5301875,-29858,0.0
120484,7.53025,-29855,0.0
120485,7.5303125,-29853,0.0
120486,7.530375,-29858,0.0
120487,7.5304375,-29855,0.0
120488,7.5305,-29852,0.0
120489,7.5305625,-29851,0.0
120490,7.530625,-29857,0.0
120491,7.5306875,-29854,0.0
120492,7.53075,-29855,0.0
120493,7.5308125,-29858,0.0
120494,7.530875,-29857,0.0
120495,7.5309375,-29857,0.0
120496,7.531,-29856,0.0
120497,7.5310625,-29851,0.0
120498,7.531125,-29851,0.0
120499,7.5311875,-29861,0.0
120500,7.53125,-29857,0.0
120501,7.5313125,-29855,0.0
120502,7.531375,-29861,0.0
120503,7.5314375,-29866,0.0
120504,7.5315,-29864,0.0
120505,7.5315625,-29858,0.0
120506,7.531625,-29865,0.0
120507,7.5316875,-29864,0.0
120508,7.53175,-29864,0.0
120509,7.5318125,-29868,0.0
120510,7.531875,-29865,0.0
120511,7.5319375,-29860,0.0
120512,7.532,-29855,0.0
120513,7.5320625,-29850,0.0
120514,7.532125,-29854,0.0
120515,7.5321875,-29854,0.0
120516,7.53225,-29857,0.0
120517,7.5323125,-29861,0.0
120518,7.532375,-29857,0.0
120519,7.5324375,-29858,0.0
120520,7.5325,-29862,0.0
120521,7.5325625,-29864,0.0
120522,7.532625,-29861,0.0
120523,7.5326875,-29854,0.0
120524,7.53275,-29857,0.0
120525,7.5328125,-29861,0.0
120526,7.532875,-29855,0.0
120527,7.5329375,-29857,0.0
120528,7.533,-29860,0.0
120529,7.5330625,-29862,0.0
120530,7.533125,-29862,0.0
120531,7.5331875,-29862,0.0
120532,7.53325,-29862,0.0
120533,7.5333125,-29863,0.0
120534,7.533375,-29859,0.0
120535,7.5334375,-29862,0.0
120536,7.5335,-29863,0.0
120537,7.5335625,-29856,0.0
120538,7.533625,-29860,0.0
120539,7.5336875,-29859,0.0
120540,7.53375,-29866,0.0
120541,7.5338125,-29868,0.0
120542,7.533875,-29861,0.0
120543,7.5339375,-29863,0.0
120544,7.534,-29866,0.0
120545,7.5340625,-29862,0.0
120546,7.534125,-29860,0.0
120547,7.5341875,-29858,0.0
120548,7.53425,-29857,0.0
120549,7.5343125,-29862,0.0
120550,7.534375,-29862,0.0
120551,7.5344375,-29859,0.0
120552,7.5345,-29866,0.0
120553,7.5345625,-29868,0.0
120554,7.534625,-29861,0.0
120555,7.5346875,-29860,0.0
120556,7.53475,-29857,0.0
120557,7.5348125,-29857,0.0
120558,7.534875,-29860,0.0
120559,7.5349375,-29859,0.0
120560,7.535,-29862,0.0
120561,7.5350625,-29860,0.0
120562,7.535125,-29859,0.0
120563,7.5351875,-29857,0.0
120564,7.53525,-29857,0.0
120565,7.5353125,-29852,0.0
120566,7.535375,-29855,0.0
120567,7.5354375,-29858,0.0
120568,7.5355,-29860,0.0
120569,7.5355625,-29861,0.0
120570,7.535625,-29861,0.0
120571,7.5356875,-29858,0.0
120572,7.53575,-29857,0.0
120573,7.5358125,-29857,0.0
